video_timestamp,gold,minions,Q,W,E,R,frame_path
00:03:58.432,0369,015,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7648
00:03:59.459,0371,015,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7680
00:04:00.460,0373,015,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7712
00:04:01.460,0375,015,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7744
00:04:02.447,0378,015,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7776
00:04:03.421,0401,016,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7808
00:04:04.395,0403,016,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7840
00:04:05.408,0405,016,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7872
00:04:06.369,0407,016,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7904
00:04:07.316,0408,016,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7936
00:04:08.316,0410,016,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7968
00:04:09.303,0412,016,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8000
00:04:10.277,0414,016,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8032
00:04:11.250,0416,016,CD,Ready,Ready,Ready,extracted_frames_RR\frame_8064
00:04:12.211,0418,016,6,Ready,Ready,Ready,extracted_frames_RR\frame_8096
00:04:13.224,0420,016,5,Ready,Ready,Ready,extracted_frames_RR\frame_8128
00:04:14.251,0422,016,4,Ready,Ready,Ready,extracted_frames_RR\frame_8160
00:04:15.238,0433,017,3,Ready,Ready,Ready,extracted_frames_RR\frame_8192
00:04:16.239,0440,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8224
00:04:17.213,0442,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8256
00:04:18.200,0444,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8288
00:04:19.173,0446,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8320
00:04:20.187,0000,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8352
00:04:21.174,0450,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8384
00:04:22.174,0452,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8416
00:04:23.148,0454,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8448
00:04:24.162,0456,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8480
00:04:25.122,0453,017,4,Ready,Ready,Ready,extracted_frames_RR\frame_8512
00:04:26.109,0460,017,6,Ready,Ready,Ready,extracted_frames_RR\frame_8544
00:04:27.083,0462,017,5,Ready,Ready,Ready,extracted_frames_RR\frame_8576
00:04:28.043,0465,017,4,Ready,Ready,Ready,extracted_frames_RR\frame_8608
00:04:28.990,0467,017,3,Ready,Ready,Ready,extracted_frames_RR\frame_8640
00:04:29.964,0469,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8672
00:04:30.911,0470,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8704
00:04:31.858,0472,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8736
00:04:32.885,0474,017,7,Ready,Ready,Ready,extracted_frames_RR\frame_8768
00:04:33.899,0476,017,CD,Ready,Ready,Ready,extracted_frames_RR\frame_8800
00:04:34.912,0478,017,5,Ready,Ready,Ready,extracted_frames_RR\frame_8832
00:04:35.846,0480,017,4,Ready,Ready,Ready,extracted_frames_RR\frame_8864
00:04:36.820,0482,017,3,Ready,Ready,Ready,extracted_frames_RR\frame_8896
00:04:37.793,0484,017,2,Ready,Ready,Ready,extracted_frames_RR\frame_8928
00:04:38.820,0486,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8960
00:04:39.767,0488,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_8992
00:04:40.714,0490,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9024
00:04:41.701,0492,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9056
00:04:42.688,0494,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9088
00:04:43.675,0496,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9120
00:04:44.676,0498,017,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9152
00:04:45.703,0521,018,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9184
00:04:46.677,0523,018,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9216
00:04:47.637,0525,018,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9248
00:04:48.651,0541,019,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9280
00:04:49.638,0557,020,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9312
00:04:50.598,0559,020,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9344
00:04:51.598,0561,020,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9376
00:04:52.612,0564,020,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9408
00:04:53.599,0566,020,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9440
00:04:54.573,0568,020,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9472
00:04:55.546,0570,020,4,Ready,Ready,Ready,extracted_frames_RR\frame_9504
00:04:56.547,0572,020,6,Ready,Ready,Ready,extracted_frames_RR\frame_9536
00:04:57.560,0588,021,5,Ready,Ready,Ready,extracted_frames_RR\frame_9568
00:04:58.574,0590,021,4,Ready,Ready,Ready,extracted_frames_RR\frame_9600
00:04:59.508,0592,021,3,Ready,Ready,Ready,extracted_frames_RR\frame_9632
00:05:00.495,0608,022,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9664
00:05:01.442,0609,022,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9696
00:05:02.456,0611,022,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9728
00:05:03.483,0614,022,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9760
00:05:04.496,0616,022,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9792
00:05:05.510,0618,022,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9824
00:05:06.484,0620,022,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9856
00:05:07.497,0622,022,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9888
00:05:08.538,0624,022,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_9920
