match_id,timestamp,player_champion,opponent_champion,total_cs,opponent_total_cs,cs_per_min,gold_diff,first_10_min_cs,opponent_first_10_min_cs,win,player_cs_timeline,opponent_cs_timeline
EUW1_7366124619,2025-04-12T14:49:51.955000,Quinn,Renekton,235,234,6.75934803451582,7752,68,56,True,"0,0,4,13,22,27,39,50,55,59,68,84,92,104,115","0,0,3,8,13,15,20,30,40,42,56,62,68,74,79"
EUW1_7364182620,2025-04-10T19:18:18.537000,Sett,Ambessa,155,150,6.567796610169491,3672,62,65,True,"0,0,3,11,19,30,37,45,51,56,62,74,83,95,101","0,0,3,11,21,25,36,44,44,56,65,71,82,89,93"
EUW1_7364182620,2025-04-10T19:18:18.537000,Ambessa,Sett,150,155,6.3559322033898304,-3672,65,62,False,"0,0,3,11,21,25,36,44,44,56,65,71,82,89,93","0,0,3,11,19,30,37,45,51,56,62,74,83,95,101"
EUW1_7364141622,2025-04-10T18:44:26.697000,Soraka,DrMundo,139,195,5.113427345187001,-3903,53,71,False,"0,0,1,12,17,18,27,33,41,47,53,53,64,74,84","0,0,3,14,19,22,31,43,48,61,71,78,83,95,104"
EUW1_7364141622,2025-04-10T18:44:26.697000,DrMundo,Soraka,195,139,7.173513182096873,3903,71,53,True,"0,0,3,14,19,22,31,43,48,61,71,78,83,95,104","0,0,1,12,17,18,27,33,41,47,53,53,64,74,84"
EUW1_7363469037,2025-04-09T23:25:30.281000,MonkeyKing,Urgot,191,325,4.2444444444444445,-3190,55,69,False,"0,0,2,10,19,21,25,31,38,45,55,61,71,83,93","0,0,3,14,21,33,34,45,52,62,69,75,78,89,100"
EUW1_7363469037,2025-04-09T23:25:30.281000,Urgot,MonkeyKing,325,191,7.222222222222222,3190,69,55,True,"0,0,3,14,21,33,34,45,52,62,69,75,78,89,100","0,0,2,10,19,21,25,31,38,45,55,61,71,83,93"
EUW1_7363310302,2025-04-09T21:32:04.879000,Pantheon,Ambessa,277,315,5.065528802194454,467,59,81,True,"0,0,3,13,22,31,37,41,47,56,59,70,71,78,81","0,0,3,12,22,30,42,48,59,68,81,85,91,102,113"
EUW1_7363310302,2025-04-09T21:32:04.879000,Ambessa,Pantheon,315,277,5.76043889058214,-467,81,59,False,"0,0,3,12,22,30,42,48,59,68,81,85,91,102,113","0,0,3,13,22,31,37,41,47,56,59,70,71,78,81"
EUW1_7363270800,2025-04-09T20:59:32.910000,Gwen,Vayne,182,164,6.933333333333334,-100,60,56,False,"0,0,2,5,17,17,28,35,46,49,62,65,77,82,91","0,0,3,15,20,30,38,44,45,55,56,68,75,76,89"
EUW1_7363270800,2025-04-09T20:59:32.910000,Vayne,Gwen,164,182,6.247619047619048,100,56,60,True,"0,0,3,15,20,30,38,44,45,55,56,68,75,76,89","0,0,2,5,17,17,28,35,46,49,62,65,77,82,91"
EUW1_7363169303,2025-04-09T19:49:29.683000,Nautilus,Poppy,161,219,4.933605720122574,1648,41,60,True,"0,0,2,3,13,14,18,25,27,33,41,50,54,59,64","0,0,3,12,12,28,38,42,47,55,61,73,84,91,99"
EUW1_7363169303,2025-04-09T19:49:29.683000,Poppy,Nautilus,219,161,6.710929519918284,-1648,60,41,False,"0,0,3,12,12,28,38,42,47,55,61,73,84,91,99","0,0,2,3,13,14,18,25,27,33,41,50,54,59,64"
EUW1_7363123129,2025-04-09T19:12:43.295000,Darius,Nasus,204,163,6.528,-4232,84,53,False,"0,0,4,15,27,31,43,55,62,77,84,92,103,103,103","0,0,2,10,16,23,25,32,41,44,53,58,68,72,75"
EUW1_7363123129,2025-04-09T19:12:43.295000,Nasus,Darius,163,204,5.216,4232,53,84,True,"0,0,2,10,16,23,25,32,41,44,53,58,68,72,75","0,0,4,15,27,31,43,55,62,77,84,92,103,103,103"
EUW1_7363079756,2025-04-09T18:35:00.848000,Irelia,Ornn,231,240,7.264150943396226,3051,82,57,True,"0,0,4,17,25,35,45,60,64,76,82,96,97,110,118","0,0,1,12,21,26,28,38,44,51,57,61,73,81,87"
EUW1_7363079756,2025-04-09T18:35:00.848000,Ornn,Irelia,240,231,7.547169811320755,-3051,57,82,False,"0,0,1,12,21,26,28,38,44,51,57,61,73,81,87","0,0,4,17,25,35,45,60,64,76,82,96,97,110,118"
EUW1_7362413739,2025-04-08T23:37:56.793000,Illaoi,Ornn,224,210,7.445983379501385,-1304,76,71,True,"0,0,2,14,24,34,43,43,53,65,76,86,98,102,115","0,0,4,14,22,27,36,48,54,65,71,76,86,96,105"
EUW1_7362413739,2025-04-08T23:37:56.793000,Ornn,Illaoi,210,224,6.980609418282548,1304,71,76,False,"0,0,4,14,22,27,36,48,54,65,71,76,86,96,105","0,0,2,14,24,34,43,43,53,65,76,86,98,102,115"
EUW1_7362368072,2025-04-08T23:05:09.941000,Yorick,Yone,192,180,7.2180451127819545,6010,58,51,True,"0,0,3,11,16,25,31,42,42,46,58,64,74,85,94","0,0,5,11,15,20,29,35,35,42,51,52,64,77,84"
EUW1_7362368072,2025-04-08T23:05:09.941000,Yone,Yorick,180,192,6.7669172932330826,-6010,51,58,False,"0,0,5,11,15,20,29,35,35,42,51,52,64,77,84","0,0,3,11,16,25,31,42,42,46,58,64,74,85,94"
EUW1_7362322203,2025-04-08T22:31:25.405000,Urgot,Yorick,161,253,5.7058476077968105,-4954,57,78,False,"0,0,2,11,18,27,34,39,48,51,57,63,66,71,78","0,0,1,9,19,29,41,52,57,67,78,84,101,112,125"
EUW1_7362322203,2025-04-08T22:31:25.405000,Yorick,Urgot,253,161,8.966331955109274,4954,78,57,True,"0,0,1,9,19,29,41,52,57,67,78,84,101,112,125","0,0,2,11,18,27,34,39,48,51,57,63,66,71,78"
EUW1_7361020846,2025-04-07T19:57:53.090000,Garen,Teemo,298,345,5.606773283160866,-669,49,90,False,"0,0,0,5,16,17,24,33,38,42,49,55,65,66,73","0,0,4,17,27,38,49,60,67,75,90,97,108,115,125"
EUW1_7361020846,2025-04-07T19:57:53.090000,Teemo,Garen,345,298,6.491063029162747,669,90,49,True,"0,0,4,17,27,38,49,60,67,75,90,97,108,115,125","0,0,0,5,16,17,24,33,38,42,49,55,65,66,73"
EUW1_7360968584,2025-04-07T19:17:35.946000,Urgot,Chogath,183,257,5.358711566617862,-3714,62,78,False,"0,0,2,13,20,29,34,42,47,54,62,69,74,83,88","0,0,3,11,20,28,40,42,58,66,78,78,93,101,106"
EUW1_7360968584,2025-04-07T19:17:35.946000,Chogath,Urgot,257,183,7.525622254758419,3714,78,62,True,"0,0,3,11,20,28,40,42,58,66,78,78,93,101,106","0,0,2,13,20,29,34,42,47,54,62,69,74,83,88"
EUW1_7359891885,2025-04-06T19:44:20.574000,FiddleSticks,Garen,221,266,5.117715167888846,-5408,68,81,False,"0,0,3,11,21,26,39,48,53,62,68,74,87,94,97","0,0,4,15,21,30,40,47,63,70,81,94,103,113,113"
EUW1_7359891885,2025-04-06T19:44:20.574000,Garen,FiddleSticks,266,221,6.159783867232729,5408,81,68,True,"0,0,4,15,21,30,40,47,63,70,81,94,103,113,113","0,0,3,11,21,26,39,48,53,62,68,74,87,94,97"
EUW1_7358614168,2025-04-05T20:00:42.651000,Sett,MonkeyKing,131,109,6.787564766839378,5634,74,48,True,"0,0,4,13,22,31,37,48,53,62,74,86,92,98,110","0,0,2,11,19,25,26,33,36,39,48,48,53,60,72"
EUW1_7358614168,2025-04-05T20:00:42.651000,MonkeyKing,Sett,109,131,5.647668393782383,-5634,48,74,False,"0,0,2,11,19,25,26,33,36,39,48,48,53,60,72","0,0,4,13,22,31,37,48,53,62,74,86,92,98,110"
EUW1_7373821180,2025-04-19T11:50:25.203000,Irelia,Sett,193,235,6.613363792118789,-6079,75,89,False,"0,0,5,10,24,27,35,47,50,65,75,75,86,87,90","0,0,3,12,26,37,43,52,62,73,89,89,105,117,127"
EUW1_7373821180,2025-04-19T11:50:25.203000,Sett,Irelia,235,193,8.052541404911478,6079,89,75,True,"0,0,3,12,26,37,43,52,62,73,89,89,105,117,127","0,0,5,10,24,27,35,47,50,65,75,75,86,87,90"
EUW1_7367695563,2025-04-13T19:49:37.479000,Teemo,Trundle,99,151,3.6917339962709756,1808,38,67,True,"0,0,3,10,11,13,13,19,25,33,38,44,51,57,66","0,0,3,6,15,24,40,49,51,65,67,76,76,79,92"
EUW1_7367695563,2025-04-13T19:49:37.479000,Trundle,Teemo,151,99,5.630826600372902,-1808,67,38,False,"0,0,3,6,15,24,40,49,51,65,67,76,76,79,92","0,0,3,10,11,13,13,19,25,33,38,44,51,57,66"
EUW1_7334592275,2025-03-12T20:32:16.075000,Renekton,Volibear,181,172,5.223665223665224,1894,71,64,True,"0,0,2,8,20,30,37,42,52,61,71,79,84,95,99","0,0,5,13,19,26,32,43,44,52,64,64,74,86,86"
EUW1_7334592275,2025-03-12T20:32:16.075000,Volibear,Renekton,172,181,4.963924963924964,-1894,64,71,False,"0,0,5,13,19,26,32,43,44,52,64,64,74,86,86","0,0,2,8,20,30,37,42,52,61,71,79,84,95,99"
EUW1_7328637943,2025-03-06T23:52:40.069000,Sett,Ambessa,211,269,4.642464246424642,5208,67,58,True,"0,0,2,6,10,13,27,36,42,57,67,76,91,96,110","0,0,4,9,18,23,28,37,42,51,58,64,64,72,73"
EUW1_7328637943,2025-03-06T23:52:40.069000,Ambessa,Sett,269,211,5.918591859185918,-5208,58,67,False,"0,0,4,9,18,23,28,37,42,51,58,64,64,72,73","0,0,2,6,10,13,27,36,42,57,67,76,91,96,110"
EUW1_7328508307,2025-03-06T22:13:39.514000,Gangplank,Kayle,237,180,7.523809523809524,1220,76,53,False,"0,0,4,15,28,40,50,56,64,65,76,86,95,105,120","0,0,2,8,13,17,28,34,39,46,53,64,73,86,89"
EUW1_7328508307,2025-03-06T22:13:39.514000,Kayle,Gangplank,180,237,5.714285714285714,-1220,53,76,True,"0,0,2,8,13,17,28,34,39,46,53,64,73,86,89","0,0,4,15,28,40,50,56,64,65,76,86,95,105,120"
EUW1_7325538513,2025-03-03T21:29:14.847000,Yone,DrMundo,211,180,7.259174311926605,2817,73,54,True,"0,0,4,14,27,32,45,52,65,69,73,83,86,98,104","0,0,3,11,19,22,23,34,40,54,54,65,68,74,89"
EUW1_7325538513,2025-03-03T21:29:14.847000,DrMundo,Yone,180,211,6.192660550458716,-2817,54,73,False,"0,0,3,11,19,22,23,34,40,54,54,65,68,74,89","0,0,4,14,27,32,45,52,65,69,73,83,86,98,104"
EUW1_7325481356,2025-03-03T20:55:17.212000,Chogath,Veigar,172,211,6.679611650485437,-5921,58,78,False,"0,0,3,11,19,25,37,44,51,56,58,66,69,75,77","0,0,5,14,24,32,40,48,54,66,78,91,103,107,120"
EUW1_7325481356,2025-03-03T20:55:17.212000,Veigar,Chogath,211,172,8.194174757281553,5921,78,58,True,"0,0,5,14,24,32,40,48,54,66,78,91,103,107,120","0,0,3,11,19,25,37,44,51,56,58,66,69,75,77"
EUW1_7325440716,2025-03-03T20:22:23.523000,Fiora,Chogath,162,133,6.5943012211668925,4037,78,57,True,"0,0,3,16,24,35,38,52,60,65,78,85,87,93,100","0,0,4,11,19,21,31,35,38,49,57,68,74,84,85"
EUW1_7325440716,2025-03-03T20:22:23.523000,Chogath,Fiora,133,162,5.413839891451832,-4037,57,78,False,"0,0,4,11,19,21,31,35,38,49,57,68,74,84,85","0,0,3,16,24,35,38,52,60,65,78,85,87,93,100"
EUW1_7313383948,2025-02-20T20:47:31.885000,Yasuo,Irelia,236,242,7.0623441396508735,-5161,54,86,True,"0,0,3,14,18,29,31,36,42,53,54,63,72,78,87","0,0,4,9,25,34,46,58,69,74,86,99,105,117,127"
EUW1_7313383948,2025-02-20T20:47:31.885000,Irelia,Yasuo,242,236,7.241895261845387,5161,86,54,False,"0,0,4,9,25,34,46,58,69,74,86,99,105,117,127","0,0,3,14,18,29,31,36,42,53,54,63,72,78,87"
EUW1_7305507564,2025-02-13T23:12:07.516000,Ornn,Gwen,169,180,5.69023569023569,-2603,67,72,True,"0,0,3,13,14,23,30,39,50,60,67,70,72,84,84","0,0,6,15,26,30,39,42,55,64,72,80,86,98,98"
EUW1_7305507564,2025-02-13T23:12:07.516000,Gwen,Ornn,180,169,6.0606060606060606,2603,72,67,False,"0,0,6,15,26,30,39,42,55,64,72,80,86,98,98","0,0,3,13,14,23,30,39,50,60,67,70,72,84,84"
EUW1_7305456841,2025-02-13T22:40:19.452000,Yone,Swain,133,105,6.445880452342488,597,70,48,False,"0,0,6,14,20,28,41,41,51,62,70,76,76,82,88","0,0,4,15,22,26,32,32,35,42,49,49,58,60,75"
EUW1_7305456841,2025-02-13T22:40:19.452000,Swain,Yone,105,133,5.088852988691438,-597,48,70,True,"0,0,4,15,22,26,32,32,35,42,49,49,58,60,75","0,0,6,14,20,28,41,41,51,62,70,76,76,82,88"
EUW1_7300890240,2025-02-09T21:03:02.869000,Yone,Chogath,281,235,8.11357074109721,4071,72,68,False,"0,0,4,12,22,36,45,52,57,61,72,78,89,99,105","0,0,2,14,19,26,36,44,48,58,68,78,87,94,100"
EUW1_7300890240,2025-02-09T21:03:02.869000,Chogath,Yone,235,281,6.785370548604427,-4071,68,72,True,"0,0,2,14,19,26,36,44,48,58,68,78,87,94,100","0,0,4,12,22,36,45,52,57,61,72,78,89,99,105"
EUW1_7300310980,2025-02-09T14:47:51.660000,Aatrox,Jax,270,161,8.714362560516406,6311,76,35,True,"0,0,4,15,20,31,42,43,59,71,76,82,94,102,113","0,0,2,11,13,17,18,20,20,28,35,39,42,44,52"
EUW1_7300310980,2025-02-09T14:47:51.660000,Jax,Aatrox,161,270,5.196342119419042,-6311,35,76,False,"0,0,2,11,13,17,18,20,20,28,35,39,42,44,52","0,0,4,15,20,31,42,43,59,71,76,82,94,102,113"
EUW1_7294860598,2025-02-04T21:34:52.281000,Kayle,Teemo,194,193,6.891651865008881,3459,59,66,True,"0,0,1,8,15,20,26,37,45,50,59,66,74,80,82","0,0,3,15,24,25,36,42,50,56,66,74,81,85,93"
EUW1_7294860598,2025-02-04T21:34:52.281000,Teemo,Kayle,193,194,6.856127886323269,-3459,66,59,False,"0,0,3,15,24,25,36,42,50,56,66,74,81,85,93","0,0,1,8,15,20,26,37,45,50,59,66,74,80,82"
EUW1_7288494977,2025-01-30T20:49:57.869000,Kalista,DrMundo,160,191,4.25720620842572,149,81,70,False,"0,0,3,14,21,29,41,48,58,69,81,88,92,98,98","0,0,2,8,17,24,32,45,53,59,70,77,89,93,96"
EUW1_7288494977,2025-01-30T20:49:57.869000,DrMundo,Kalista,191,160,5.082039911308204,-149,70,81,True,"0,0,2,8,17,24,32,45,53,59,70,77,89,93,96","0,0,3,14,21,29,41,48,58,69,81,88,92,98,98"
EUW1_7288408189,2025-01-30T20:01:05.668000,Warwick,Mordekaiser,214,238,5.778577857785779,1538,74,65,True,"0,0,5,13,22,31,38,49,57,66,74,88,96,96,102","0,0,3,13,18,23,35,45,46,56,65,75,86,101,114"
EUW1_7288408189,2025-01-30T20:01:05.668000,Mordekaiser,Warwick,238,214,6.426642664266427,-1538,65,74,False,"0,0,3,13,18,23,35,45,46,56,65,75,86,101,114","0,0,5,13,22,31,38,49,57,66,74,88,96,96,102"
EUW1_7243716131,2024-12-26T23:23:01.437000,Mordekaiser,Volibear,75,115,4.285714285714286,-4377,36,59,False,"0,0,2,8,10,18,20,23,27,27,36,44,46,52,58","0,0,2,12,14,27,39,40,52,52,59,72,80,86,86"
EUW1_7243716131,2024-12-26T23:23:01.437000,Volibear,Mordekaiser,115,75,6.571428571428571,4377,59,36,True,"0,0,2,12,14,27,39,40,52,52,59,72,80,86,86","0,0,2,8,10,18,20,23,27,27,36,44,46,52,58"
EUW1_7243649778,2024-12-26T22:38:38.947000,Camille,Akali,250,197,7.360157016683022,1598,55,54,True,"0,0,3,10,15,21,33,41,48,55,55,67,67,80,86","0,0,3,10,14,25,27,38,48,51,54,67,77,87,98"
EUW1_7243649778,2024-12-26T22:38:38.947000,Akali,Camille,197,250,5.799803729146221,-1598,54,55,False,"0,0,3,10,14,25,27,38,48,51,54,67,77,87,98","0,0,3,10,15,21,33,41,48,55,55,67,67,80,86"
EUW1_7243430860,2024-12-26T20:18:01.533000,Singed,MonkeyKing,206,226,7.37910447761194,-2029,75,80,True,"0,0,6,17,23,30,38,46,58,71,75,84,95,106,112","0,0,4,10,20,33,42,54,61,77,80,89,97,107,114"
EUW1_7243430860,2024-12-26T20:18:01.533000,MonkeyKing,Singed,226,206,8.0955223880597,2029,80,75,False,"0,0,4,10,20,33,42,54,61,77,80,89,97,107,114","0,0,6,17,23,30,38,46,58,71,75,84,95,106,112"
EUW1_7242219554,2024-12-25T20:39:13.160000,Ambessa,Warwick,80,106,4.968944099378882,-3821,55,73,False,"0,0,1,6,12,16,27,41,41,52,55,55,61,68,76","0,0,3,13,21,33,40,46,58,58,73,82,87,95,102"
EUW1_7242219554,2024-12-25T20:39:13.160000,Warwick,Ambessa,106,80,6.583850931677018,3821,73,55,True,"0,0,3,13,21,33,40,46,58,58,73,82,87,95,102","0,0,1,6,12,16,27,41,41,52,55,55,61,68,76"
EUW1_7375401324,2025-04-20T19:27:44.038000,Pantheon,Nasus,200,216,5.698005698005698,942,54,50,True,"0,0,2,11,17,28,32,41,52,53,54,57,67,76,80","0,0,2,8,11,17,24,31,38,40,50,57,67,75,76"
EUW1_7375401324,2025-04-20T19:27:44.038000,Nasus,Pantheon,216,200,6.153846153846153,-942,50,54,False,"0,0,2,8,11,17,24,31,38,40,50,57,67,75,76","0,0,2,11,17,28,32,41,52,53,54,57,67,76,80"
EUW1_7375358638,2025-04-20T18:48:38.240000,Volibear,Gnar,262,212,7.568608570052961,4042,79,48,True,"0,0,2,11,16,30,39,50,57,71,79,91,91,105,115","0,0,2,10,17,22,26,33,41,44,48,58,58,63,67"
EUW1_7375358638,2025-04-20T18:48:38.240000,Gnar,Volibear,212,262,6.124217621569572,-4042,48,79,False,"0,0,2,10,17,22,26,33,41,44,48,58,58,63,67","0,0,2,11,16,30,39,50,57,71,79,91,91,105,115"
EUW1_7375306543,2025-04-20T18:04:18.351000,Yasuo,Yorick,180,188,6.809583858764187,-2607,68,64,True,"0,0,4,15,21,27,31,39,50,61,68,80,85,94,97","0,0,4,13,20,30,37,40,48,55,64,68,79,91,101"
EUW1_7375306543,2025-04-20T18:04:18.351000,Yorick,Yasuo,188,180,7.112232030264817,2607,64,68,False,"0,0,4,13,20,30,37,40,48,55,64,68,79,91,101","0,0,4,15,21,27,31,39,50,61,68,80,85,94,97"
EUW1_7374703079,2025-04-20T01:19:27.545000,FiddleSticks,AurelionSol,162,149,5.690866510538642,1675,72,64,False,"0,0,3,9,21,24,35,44,54,66,72,83,94,104,114","0,0,1,10,21,24,30,41,50,59,64,69,77,83,89"
EUW1_7374703079,2025-04-20T01:19:27.545000,AurelionSol,FiddleSticks,149,162,5.234192037470726,-1675,64,72,True,"0,0,1,10,21,24,30,41,50,59,64,69,77,83,89","0,0,3,9,21,24,35,44,54,66,72,83,94,104,114"
EUW1_7374663355,2025-04-20T00:40:16.400000,Mordekaiser,Sett,199,185,6.126218573627501,2474,67,60,True,"0,0,3,15,21,32,36,42,50,57,67,72,83,88,96","0,0,3,8,14,17,26,32,43,48,60,74,79,90,93"
EUW1_7374663355,2025-04-20T00:40:16.400000,Sett,Mordekaiser,185,199,5.695228322216521,-2474,60,67,False,"0,0,3,8,14,17,26,32,43,48,60,74,79,90,93","0,0,3,15,21,32,36,42,50,57,67,72,83,88,96"
EUW1_7374638795,2025-04-20T00:11:52.551000,Rumble,Trundle,130,140,6.516290726817043,-2498,70,59,False,"0,0,3,14,23,35,44,49,60,68,70,78,93,100,106","0,0,3,9,19,19,29,33,44,54,60,71,80,85,90"
EUW1_7374638795,2025-04-20T00:11:52.551000,Trundle,Rumble,140,130,7.017543859649123,2498,59,70,True,"0,0,3,9,19,19,29,33,44,54,60,71,80,85,90","0,0,3,14,23,35,44,49,60,68,70,78,93,100,106"
EUW1_7367941511,2025-04-13T22:32:10.636000,Yone,Nidalee,173,126,8.730025231286795,4630,76,68,True,"0,0,4,15,23,31,44,55,60,67,76,88,100,112,122","0,0,3,12,21,27,35,48,54,57,68,74,81,81,84"
EUW1_7367941511,2025-04-13T22:32:10.636000,Nidalee,Yone,126,173,6.358284272497897,-4630,68,76,False,"0,0,3,12,21,27,35,48,54,57,68,74,81,81,84","0,0,4,15,23,31,44,55,60,67,76,88,100,112,122"
EUW1_7367869426,2025-04-13T21:50:37.473000,Akali,Garen,178,213,6.27497062279671,-434,59,61,True,"0,0,4,10,15,23,28,37,40,50,59,64,70,82,90","0,0,3,14,25,32,42,42,42,51,61,66,73,85,96"
EUW1_7367869426,2025-04-13T21:50:37.473000,Garen,Akali,213,178,7.508813160987074,434,61,59,False,"0,0,3,14,25,32,42,42,42,51,61,66,73,85,96","0,0,4,10,15,23,28,37,40,50,59,64,70,82,90"
EUW1_7367454115,2025-04-13T16:54:23.450000,Quinn,Caitlyn,171,187,5.448751991502921,108,60,66,False,"0,0,2,11,18,22,30,41,45,47,60,67,75,80,80","0,0,0,10,17,21,33,39,49,53,66,72,83,95,101"
EUW1_7367454115,2025-04-13T16:54:23.450000,Caitlyn,Quinn,187,171,5.958576739245884,-108,66,60,True,"0,0,0,10,17,21,33,39,49,53,66,72,83,95,101","0,0,2,11,18,22,30,41,45,47,60,67,75,80,80"
EUW1_7367389059,2025-04-13T16:04:30.553000,Gnar,KSante,223,201,7.4209650582362725,2090,72,80,True,"0,0,3,16,22,33,42,47,53,62,72,83,93,100,110","0,0,3,15,25,30,42,50,60,73,80,91,100,101,106"
EUW1_7367389059,2025-04-13T16:04:30.553000,KSante,Gnar,201,223,6.688851913477538,-2090,80,72,False,"0,0,3,15,25,30,42,50,60,73,80,91,100,101,106","0,0,3,16,22,33,42,47,53,62,72,83,93,100,110"
EUW1_7367339086,2025-04-13T15:26:43.968000,Tryndamere,Urgot,238,186,8.268674001158077,-531,67,60,False,"0,0,1,6,12,20,30,32,42,55,67,72,83,88,100","0,0,2,10,17,22,34,38,48,52,60,68,73,78,90"
EUW1_7367339086,2025-04-13T15:26:43.968000,Urgot,Tryndamere,186,238,6.462072958888245,531,60,67,True,"0,0,2,10,17,22,34,38,48,52,60,68,73,78,90","0,0,1,6,12,20,30,32,42,55,67,72,83,88,100"
EUW1_6431318225,2023-06-01T01:48:44.002000,Jax,Malphite,138,100,6.1424332344213655,4039,64,46,True,"0,0,2,12,15,23,27,46,53,57,64,75,84,88,99","0,0,2,5,9,23,25,29,42,46,46,53,58,60,62"
EUW1_6431318225,2023-06-01T01:48:44.002000,Malphite,Jax,100,138,4.451038575667656,-4039,46,64,False,"0,0,2,5,9,23,25,29,42,46,46,53,58,60,62","0,0,2,12,15,23,27,46,53,57,64,75,84,88,99"
EUW1_6431283986,2023-06-01T01:09:18.133000,Malphite,Olaf,88,126,4.619422572178477,-4407,58,58,False,"0,0,3,11,19,23,34,42,51,57,58,58,58,58,63","0,0,4,16,20,26,31,38,49,49,58,64,74,80,90"
EUW1_6431283986,2023-06-01T01:09:18.133000,Olaf,Malphite,126,88,6.6141732283464565,4407,58,58,True,"0,0,4,16,20,26,31,38,49,49,58,64,74,80,90","0,0,3,11,19,23,34,42,51,57,58,58,58,58,63"
EUW1_6429843810,2023-05-31T02:14:18.195000,Sett,Darius,90,172,3.8793103448275863,-3951,40,80,True,"0,0,2,7,16,21,21,22,33,37,40,42,47,54,58","0,0,2,12,15,24,36,50,62,69,80,93,112,124,124"
EUW1_6429843810,2023-05-31T02:14:18.195000,Darius,Sett,172,90,7.413793103448276,3951,80,40,False,"0,0,2,12,15,24,36,50,62,69,80,93,112,124,124","0,0,2,7,16,21,21,22,33,37,40,42,47,54,58"
EUW1_6429811417,2023-05-31T01:39:13.567000,Jax,Kayle,87,168,3.7991266375545854,-9859,50,67,False,"0,0,3,15,20,26,38,38,46,46,50,55,63,66,72","0,0,1,7,20,26,29,40,49,60,67,84,100,101,111"
EUW1_6429811417,2023-05-31T01:39:13.567000,Kayle,Jax,168,87,7.336244541484716,9859,67,50,True,"0,0,1,7,20,26,29,40,49,60,67,84,100,101,111","0,0,3,15,20,26,38,38,46,46,50,55,63,66,72"
EUW1_6426703231,2023-05-29T03:44:58.426000,KSante,Warwick,127,146,5.148648648648648,2561,52,74,True,"0,0,3,10,23,35,35,35,42,49,52,65,72,75,85","0,0,3,14,18,29,42,42,53,62,75,81,90,104,108"
EUW1_6426703231,2023-05-29T03:44:58.426000,Warwick,KSante,146,127,5.918918918918918,-2561,74,52,False,"0,0,3,14,18,29,42,42,53,62,75,81,90,104,108","0,0,3,10,23,35,35,35,42,49,52,65,72,75,85"
EUW1_6426694479,2023-05-29T03:15:18.510000,Aatrox,Gnar,158,93,6.970588235294117,6282,70,46,True,"0,0,3,11,22,30,35,42,49,58,70,74,87,95,104","0,0,3,9,11,15,25,27,33,41,46,48,49,56,58"
EUW1_6426694479,2023-05-29T03:15:18.510000,Gnar,Aatrox,93,158,4.102941176470588,-6282,46,70,False,"0,0,3,9,11,15,25,27,33,41,46,48,49,56,58","0,0,3,11,22,30,35,42,49,58,70,74,87,95,104"
EUW1_6426670716,2023-05-29T02:41:22.673000,Aatrox,Kayle,146,135,6.199575371549893,428,70,53,True,"0,0,2,9,23,29,36,41,50,53,70,79,79,82,85","0,0,2,14,18,31,32,36,44,53,53,53,58,61,71"
EUW1_6426670716,2023-05-29T02:41:22.673000,Kayle,Aatrox,135,146,5.732484076433121,-428,53,70,False,"0,0,2,14,18,31,32,36,44,53,53,53,58,61,71","0,0,2,9,23,29,36,41,50,53,70,79,79,82,85"
EUW1_6426638168,2023-05-29T02:10:10.502000,Darius,Chogath,130,59,7.81563126252505,4372,70,29,True,"0,0,1,14,16,29,36,47,56,63,70,80,83,98,105","0,0,1,3,16,17,22,22,22,23,29,35,40,42,49"
EUW1_6426638168,2023-05-29T02:10:10.502000,Chogath,Darius,59,130,3.5470941883767537,-4372,29,70,False,"0,0,1,3,16,17,22,22,22,23,29,35,40,42,49","0,0,1,14,16,29,36,47,56,63,70,80,83,98,105"
EUW1_6425008860,2023-05-28T04:20:55.554000,Sett,Mordekaiser,171,209,5.335413416536662,-665,46,51,True,"0,0,0,5,5,13,21,22,36,40,46,47,57,57,67","0,0,2,5,13,14,19,33,33,45,51,59,65,74,84"
EUW1_6425008860,2023-05-28T04:20:55.554000,Mordekaiser,Sett,209,171,6.521060842433698,665,51,46,False,"0,0,2,5,13,14,19,33,33,45,51,59,65,74,84","0,0,0,5,5,13,21,22,36,40,46,47,57,57,67"
EUW1_7307273497,2025-02-15T17:01:16.860000,Jayce,Pantheon,236,234,6.999505684626792,4034,75,62,True,"0,0,3,11,22,34,37,44,55,65,75,85,96,108,118","0,0,5,10,22,27,38,43,52,55,62,69,73,79,86"
EUW1_7307273497,2025-02-15T17:01:16.860000,Pantheon,Jayce,234,236,6.940187839841819,-4034,62,75,False,"0,0,5,10,22,27,38,43,52,55,62,69,73,79,86","0,0,3,11,22,34,37,44,55,65,75,85,96,108,118"
EUW1_7306227000,2025-02-14T19:13:04.803000,Pantheon,Syndra,195,247,4.520865533230293,-2204,53,61,False,"0,0,2,16,22,25,29,38,48,51,53,60,65,73,78","0,0,2,10,17,27,32,38,46,58,61,62,72,81,86"
EUW1_7306227000,2025-02-14T19:13:04.803000,Syndra,Pantheon,247,195,5.726429675425039,2204,61,53,True,"0,0,2,10,17,27,32,38,46,58,61,62,72,81,86","0,0,2,16,22,25,29,38,48,51,53,60,65,73,78"
EUW1_7306175251,2025-02-14T18:30:26.476000,KSante,Cassiopeia,162,159,4.702467343976777,281,62,51,False,"0,0,2,11,20,26,34,45,50,54,62,73,84,89,99","0,0,3,16,24,28,37,42,46,47,51,57,67,74,77"
